Title,PublishedAt,FullContent,URL
Here are the top performing stocks in the S&P 500 for 2020,2020-12-31T21:31:37Z,"Some of the names in the broad market index had particularly strong years, with six stocks gaining more than 100%.

The S&P 500 finished 2020 with a gain of 16.26% for the year and closed at a record high on Thursday, a remarkable performance after a drastic selloff in February and March.

The S&P 500's climb would have been even more dramatic if the top two names on the list had started the year in the index. Both electric vehicle maker Tesla and e-commerce company Etsy were added to the S&P 500 during the final four months of the year.

Those stocks also represent two of the major themes in the market this year, as stocks tied to green energy had strong years, as did those like Etsy that were well-equipped for a stay-at-home world.

The top-eight performers also includes two semiconductor stocks in Nvidia and Advanced Micro Devices . It was a strong year for the sector broadly, with the PHLX Semiconductor Index rising 51%, outpacing even the tech-heavy Nasdaq Composite .

The S&P 500 is a market-weighted group of large cap stocks in the U.S. and is the benchmark that many professional investors measure themselves against. Many popular exchange traded funds and mutual are compared to the S&P 500, with more than $11 trillion tied to or benchmarked against the index as of December 2019, according to S&P Dow Jones Indices.

The constituents in the index are often shuffled throughout the year by a committee at S&P Dow Jones Indices. The organization announced on Wednesday that Enphase Energy would join the index on Jan. 7, replacing Tiffany & Co ., which is being acquired by LVMH .",https://www.cnbc.com/2020/12/31/here-are-the-top-performing-stocks-in-the-sp-500-for-2020.html
"US STOCKS-Wall Street closes out wild pandemic year with Dow, S&P at records",2020-12-31T21:30:18Z,Error fetching full content.,https://www.reuters.com/article/usa-stocks/us-stocks-wall-street-closes-out-wild-pandemic-year-with-dow-sp-at-records-idUSL1N2JB1QM
Tech's top seven companies added $3.4 trillion in value in 2020,2020-12-31T21:29:13Z,"Elon Musk, founder of SpaceX and chief executive officer of Tesla Inc., arrives at the Axel Springer Award ceremony in Berlin, Germany, on Tuesday, Dec. 1, 2020.

Tech's biggest companies just wrapped up a huge year.

The seven most valuable U.S. technology companies — Apple , Microsoft , Amazon , Alphabet , Facebook , Tesla and Nvidia — picked up a combined $3.4 trillion in market cap in 2020, powering through a global pandemic and broader economic crisis.

Between continued optimism over iPhone sales, Microsoft's growing Teams collaboration product, Amazon's ongoing control of e-commerce and the strength of Google and Facebook's online ad duopoly, Big Tech was neither slowed by Covid-19 nor the rising number of investigations into its dominance.

Tesla's wild rally served as the biggest surprise.

The stock climbed almost ninefold this year, lifting the electric car maker's market cap from $76 billion at the beginning of the year to $669 billion at Thursday's close. Despite initial factory closures due to the pandemic, Tesla bounced back to deliver a record number of vehicles in the third quarter.",https://www.cnbc.com/2020/12/31/techs-top-seven-companies-added-3point4-trillion-in-value-in-2020.html
"Dow, S&P 500 end year at record highs",2020-12-31T20:25:47Z,"All three US benchmarks rose in the final session of the year in New York, with the Dow Jones Industrial Average and the S & P 500 closing at record highs. The Nasdaq finished within 1 per cent of its record high.

The strong finish to the year has bolstered bulls about the prospects for equities heading into 2021.

Loading...",https://www.afr.com/markets/equity-markets/wall-st-edges-higher-tesla-resets-record-high-20210101-p56r4x
Tesla sweetens new EV purchase with Full Self-Driving trial tossed in for free,2020-12-31T19:16:00Z,"Tesla CEO Elon Musk is out here making marketing moves on Twitter as we head into the final few days of 2020. Tuesday evening, Musk tweeted that anyone who purchases a new Tesla will receive three months of the company's Full Self-Driving mode free of charge. Access to the software, which remains in beta and not complete, typically costs $10,000 extra just to experience it.

All new Teslas come with a form of the firm's Autopilot system, a Level 2 partially automated technology on the SAE's scale of autonomy, but Full Self-Driving hopes to one day live up to its name. The company rolled out the technology to limited groups of drivers earlier this year and plans expand the invites to those who paid for the option to take advantage of the features. Even Tesla says the system may do the wrong thing at the wrong time, so it's definitely not ready for hands-free driving, but many owners found it works well with lots of supervision.

To take advantage of Musk's latest flash deal, buyers need to complete all documents and take delivery by Dec. 31 at midnight, so it's probably best to shop Teslas currently in stock if you really want the Full Self-Driving freebie. We also heard earlier this month Tesla authorized its staff to toss in free Supercharging once again for anyone purchasing a new EV as the automaker pushes for record deliveries in 2020.

We won't know if the tactics worked until early next year, but Musk is sort of the master of spurring fans to purchase when it counts.",https://www.cnet.com/roadshow/news/tesla-ev-full-self-driving-free-elon-musk/
Elon Musk sells trio of Bel-Air homes for $41 million,2020-12-31T18:24:27Z,"A skyrocketing net worth hasn’t stopped Elon Musk from pursuing his quest to “own no house.”

The Tesla CEO offloaded three adjacent Los Angeles homes to the tune of $40.9 million, the Los Angeles Times reports, bringing the total number of homes he has sold in 2020 to five.

The largest of the homes — a six bedroom, seven bathroom mansion clocking in at 9,300 square feet — sold for $29.7 million, while the others sold for $6.8 million and $4.4 million each, according to the report.

Musk, who has added $140 billion to his net worth over the past 12 months and is now the second richest man on earth with his $167 billion fortune, pledged in May to get rid of his earthly possessions, saying in an interview that his time is better spent thinking about putting a human on Mars.

“Don’t need the cash,” the eccentric billionaire tweeted at the time. “Possession just weigh you down.”

Musk sold his first LA mansion for $29 million in June, and followed that up in October by selling a 2,700 square foot ranch-style spread that used to belong to actor Gene Wilder for $7 million with the condition that it “cannot be torn down or lose any (of) its soul.”

The South Africa-born CEO earlier this month announced that he had moved to Texas, telling the Wall Street Journal in an interview that the state took its entrepreneurs for granted.",https://nypost.com/2020/12/31/elon-musk-sells-trio-of-bel-air-homes-for-41-million/
Elon Musk reportedly sold off 3 more homes in Los Angeles after pledging he would 'own no house' and announced he's moving to Texas,2020-12-31T17:37:45Z,"Tesla and SpaceX CEO Elon Musk sold three adjacent houses in the Bel-Air neighborhood of Los Angeles for a combined $40.9 million, the Los Angeles Times reported on Wednesday.

The largest home — a six-bedroom, seven-bathroom mansion that sits on 1.5 acres of land — reportedly sold for $29.72 million.

Musk sold several pieces of property in 2020 after pledging to ""own no house."" He sold another Bel-Air home to a Chinese billionaire for $29 million in June, and he sold the estate that belonged to the actor Gene Wilder in October.

Musk announced earlier this month that he was moving to Texas.

Visit Business Insider's homepage for more stories.

Elon Musk appears to be making good on his promise to ""own no house"": The Tesla billionaire has sold three more of his homes, the Los Angeles Times reported on Wednesday.

On December 21 and 22, Musk — the world's second-richest person, with a net worth of $167 billion — sold three adjacent houses in the Bel-Air neighborhood of Los Angeles for a combined $40.9 million, the Times reported, citing property records.

The largest home — a six-bedroom, seven-bathroom mansion that sits on 1.5 acres of land — sold for $29.72 million. A 3,943-square-foot Colonial-style home across the street sold for $6.77 million, while the smallest house, a single-story 1960s home, sold for $4.43 million.

Read more: Elon Musk reveals Tesla's plan to be at the forefront of a self-driving-car revolution — and why he wants to be buried on Mars

All three houses are on the same cul-de-sac in Bel-Air, according to the Times.

The Bel-Air homes are among several pieces of property Musk sold in 2020. In October, Musk sold the former estate of the actor Gene Wilder for $7 million, $250,000 more than Musk paid for it. The home was sold to an LLC managed by the screenwriter and producer Elizabeth Hunter, who is married to the filmmaker Jordan Walker-Pearlman, Wilder's nephew, Variety reported.

In June, Musk sold another Bel-Air home to a Chinese billionaire for $29 million, The Wall Street Journal reported. Musk had purchased the 20,248-square-foot home for $17 million in 2012.

Musk tweeted in May that he planned to sell ""almost all physical possessions"" and would ""own no house."" While Musk is known for making wild statements and grandiose pledges, he appears to be following through on his promise to offload at least some of his $100 million real-estate portfolio — though he said his girlfriend, the musician Grimes, was mad at him for making the decision days before they welcomed a new baby.

Earlier this month, Musk announced that he was moving to Texas following a months-long battle with California regulators. This spring, local officials barred Tesla from operating its factory in the San Francisco Bay Area during shelter-in-place orders, which Musk described as ""fascist"" and un-American.

""Tesla will now move its HQ and future programs to Texas/Nevada immediately,"" he tweeted in May. He quietly moved his charitable foundation to Texas as well.",https://markets.businessinsider.com/news/stocks/elon-musk-sells-3-more-los-angeles-homes-report-2020-12-1029927363
Elon Musk reportedly sold off 3 more homes in Los Angeles after pledging he would 'own no house' and announcing he's moving to Texas,2020-12-31T17:27:00Z,"Tesla and SpaceX CEO Elon Musk sold three adjacent houses in the Bel-Air neighborhood of Los Angeles for a combined $40.9 million, the Los Angeles Times reported on Wednesday.

The largest home — a six-bedroom, seven-bathroom mansion that sits on 1.5 acres of land — reportedly sold for $29.72 million.

Musk sold several pieces of property in 2020 after pledging to ""own no house."" He sold another Bel-Air home to a Chinese billionaire for $29 million in June, and he sold the estate that belonged to the actor Gene Wilder in October.

Musk announced earlier this month that he was moving to Texas.

Visit Business Insider's homepage for more stories.

Elon Musk appears to be making good on his promise to ""own no house"": The Tesla billionaire has sold three more of his homes, the Los Angeles Times reported on Wednesday.

On December 21 and 22, Musk — the world's second-richest person, with a net worth of $167 billion — sold three adjacent houses in the Bel-Air neighborhood of Los Angeles for a combined $40.9 million, the Times reported, citing property records.

The largest home — a six-bedroom, seven-bathroom mansion that sits on 1.5 acres of land — sold for $29.72 million. A 3,943-square-foot Colonial-style home across the street sold for $6.77 million, while the smallest house, a single-story 1960s home, sold for $4.43 million.

Read more: Elon Musk reveals Tesla's plan to be at the forefront of a self-driving-car revolution — and why he wants to be buried on Mars

All three houses are on the same cul-de-sac in Bel-Air, according to the Times.

The Bel-Air homes are among several pieces of property Musk sold in 2020. In October, Musk sold the former estate of the actor Gene Wilder for $7 million, $250,000 more than Musk paid for it. The home was sold to an LLC managed by the screenwriter and producer Elizabeth Hunter, who is married to the filmmaker Jordan Walker-Pearlman, Wilder's nephew, Variety reported.

In June, Musk sold another Bel-Air home to a Chinese billionaire for $29 million, The Wall Street Journal reported. Musk had purchased the 20,248-square-foot home for $17 million in 2012.

Musk tweeted in May that he planned to sell ""almost all physical possessions"" and would ""own no house."" While Musk is known for making wild statements and grandiose pledges, he appears to be following through on his promise to offload at least some of his $100 million real-estate portfolio — though he said his girlfriend, the musician Grimes, was mad at him for making the decision days before they welcomed a new baby.

Earlier this month, Musk announced that he was moving to Texas following a months-long battle with California regulators. This spring, local officials barred Tesla from operating its factory in the San Francisco Bay Area during shelter-in-place orders, which Musk described as ""fascist"" and un-American.

""Tesla will now move its HQ and future programs to Texas/Nevada immediately,"" he tweeted in May. He quietly moved his charitable foundation to Texas as well.",https://www.businessinsider.in/tech/news/elon-musk-reportedly-sold-off-3-more-homes-in-los-angeles-after-pledging-he-would-own-no-house-and-announcing-hes-moving-to-texas/articleshow/80051047.cms
AMD Ryzen chips to power new Tesla Model 3 & Model Y infotainment systems,2021-12-31T20:24:17Z,"On Tuesday, it was revealed via Teslascope (@teslascope on Twitter) that the 2022 Tesla Model 3 and Model Y vehicles are expected to be equipped with new next-gen AMD Ryzen chips for their MCU3 Infotainment Computer, replacing the current Intel Atom A3950 chips in previous models.

AMD powers newest infotainment system on Tesla Model 3 and Model Y vehicles for 2022 North American release

Previously this year, Tesla released their Model S and Model X autonomous vehicles with AMD's RDNA2 chips for their infotainment system. The Navi 22, Navi 23, and Navi 24 GPUs were expected to be in the two Tesla models, replacing the previous Intel chips.

The first Model 3 and Y vehicles with MCU3 (Infotainment Computer with AMD Ryzen) are now being produced and delivered in North America! pic.twitter.com/BHbpyKr78D — Teslascope (@teslascope) December 28, 2021

TESLA claims that their infotainment system allows for up to 10 TFLOPs of processing power which is on par with current-generation consoles such as the Sony PS5. The infotainment system comes with wireless controller compatibility and lets you game from any seat. And while TESLA doesn't mention any specs of this particular system, the hardware scene has a sense of what could be under the hood of the latest TESLA model S.

The Tesla Model 3 and Model Y vehicles originally shipped for a European market release, and on top of being equipped with the AMD Ryzen chipset for the new models, they are also anticipated to have a brand-new 12V Li-ion battery in the new 2022 models. Next year, Tesla will ship the Model 3 and Model Y to US markets.

The expectation on performance is high, with the newer AMD chipset and new 12V Li-ion battery to perform more efficiently and effectively for consumers, while offering a premium driving experience with the new changes. Elon Musk has mentioned that the infotainment system is comparable to a PlayStation 5 system, and has boasted that it can play Cyberpunk 2077.

Tesla prides itself on its center display, offering an experience like no other vehicle on the market. It is reported that their vehicles are built around the infotainment system, which would stand that the introduction of the more efficient AMD chipset would benefit all users.

New Model 3 and Y vehicles also include the new 12v battery. pic.twitter.com/oXw4w6S7YR — Teslascope (@teslascope) December 28, 2021

Previously, Tesla had failures due to the older 12V battery in their vehicles. There are reports stating that older battery chemistry is used for their battery to power the vehicle. It is unknown if this new battery will perform better, or will offer the same issues as the previous power option.

Source: @teslascope on Twitter",https://wccftech.com/ryzen-chips-to-power-new-tesla-model-3-model-y-infotainment-systems/
Tesla asks employees to fight California plan to cut solar incentives,2021-12-31T19:56:23Z,"A solar panel is displayed on a wall near signage at the entrance of the new Tesla Inc. showroom in New York.

While Tesla CEO Elon Musk has said he would prefer to stay out of politics — and that he opposes all subsidies — his electric car and solar business is asking employees to protest a policy proposal in California that would cut solar incentives in the state, according to company correspondence obtained by CNBC.

There are at least 1.3 million residential solar customers in the state today.

Among other things, the policy proposal would reduce payments made to solar customers in California for excess power that their systems generate and send back to the grid. It would also add monthly grid-connection charges for solar customers, effectively making rooftop solar more expensive for California residents.

If implemented, the changes could make it harder for Tesla and its competitors to sell customers on a residential solar installation in the state or generate profit from systems it leases.

Proponents say that such changes to California's net energy metering policy would help more residents to install energy storage systems, like Tesla's Powerwall or LG Chem's RESU battery, at their homes through rebates, and bring renewable energy to low-income or polluted neighborhoods.

The state Public Utilities Commission views current rates as a large subsidy for homeowners who are mostly well-off.

But solar power advocates have slammed the proposed changes, as CNBC previously reported, while the state's largest utilities have voiced their approval.

Here's what Tesla is telling its energy employees to do in response to the policy proposal (transcribed by CNBC):

Announcement - Net Energy Metering 3.0

Date: Dec. 22, 2021

NEM 3.0 is a proposal under consideration at the California Public Utilities Commission (CPUC) that reduces the benefit of going solar for customers of PG&E, SCE and SDG&E.

Talking Points",https://www.cnbc.com/2021/12/31/tesla-asks-employees-to-fight-california-plan-to-cut-solar-incentives.html
Tesla billionaire Elon Musk’s Twitter remarks have influenced markets on everything from crypto to stock prices,2021-12-31T19:46:34Z,"Tesla CEO Elon Musk’s Twitter posts have impacted markets throughout 2021. From GameStop, to Dogecoin and other cryptocurrencies, to the price of Tesla stocks, the billionaire has made his mark.

Video Transcript

- He has a Legion of adoring fans that hang on to every single word he says, so he's got 68 million Twitter followers. But it's clear this man who wants to send people to Mars and drive cars without gasoline has the ability to drive markets as well. Back in January, believe it or not, when meme stock frenzy was at a high, and GameStop mania was all the rage, a one word tweet he linked to Wall Street Bets was Gamestonk if you remember that. And that sent the stock soaring from about $150 to nearly $350 a piece.

In February, Dogecoin apparently caught Musk's eye. It was the first time many people had even ever heard of the crypto. Dogecoin to the Moon sent the crypto surging 35%. People couldn't buy into Doge quickly enough. In fact, by the time he appeared on SNL, Doge was at an all time high.

But by October, a Shiba Inu became the new rage, and the crypto took off. But he still lent his support to Doge, tweeting, ""Tuition is in Dogecoin, and you can get a discount if you have a dog."" And just last month, he moved away from crypto talk and started talking about the colossal amount of taxes you would have to pay as the richest man in the world and asked Twitter followers if he should sell 10% of his Tesla stock to help pay the bill. The stock tanked more than 20%, falling into bear territory before picking up just last week after Musk said you sold enough now to pay his estimated $11 billion in taxes.",https://finance.yahoo.com/video/tesla-billionaire-elon-musk-twitter-194634279.html
Tesla recalls 200k vehicles in China,2021-12-31T19:17:02Z,Your digital subscription includes access to content from all our websites in your region. Access unlimited news content and The Canberra Times app. Premium subscribers also enjoy interactive puzzles and access to the digital version of our print edition - Today's Paper.,https://www.canberratimes.com.au/story/7567775/tesla-recalls-200k-vehicles-in-china/
I have 4-wheel-drive and the CHP officer said I needed chains,2021-12-31T13:38:13Z,"Q: Ed Mocarsk claims you don’t need chains if you have an 4WD vehicle. That is not the case.

I was stopped once heading to Kirkwood from Tahoe by the CHP, making sure my vehicle had four-wheel drive, and that I had chains. I did not have any, thinking that I did not need them. I was informed that it was necessary to carry chains, even for 4WD vehicles.

The officer explained that in R3 (blizzard) conditions, the only vehicles allowed are 4WD with chains. I’ve never experienced R3, as I thought they closed the road before that. That was about 15 years ago, so maybe they have changed the rules?

Mike Greenwood, San Jose

A: The rules have not changed. All vehicles are required to carry chains, and to put them on when conditions require it.

Another mistake, as we could see in reports from the Sierra blizzard this week, is that some drivers ignore official road warnings, and believe their GPS, which may not factor in extreme weather conditions on side roads.

Q: You can’t listen to AM radio in a Tesla, but you can play video games? Yeah, sure, that makes sense.

Terri Lehan, San Jose

A: Tesla has seen the error in allowing video games to be played while the car is moving. That function will be disabled until the car is parked. Hopefully, common sense will prevail with features they release in the future.

Q: Crazy that Teslas don’t have AM radio. The good news is that KCBS (106.9 FM) and KNBR (104.5 FM) simulcast on FM stations so you can get the all-news station and listen to Giants games.

Susan Krauss, Alameda

A: Play ball! Less than two months before pitchers and catchers report, if the lockout ends in time.

Q: Can you ask Caltrans why the overhead freeway signs that were installed just a few years ago are already losing reflectivity? I drive on Interstate 680 through Concord to Highway 4 every day, and in the early hours, this is an issue.

Is this a problem with all their newer signs, or just at the location I cited?

Andrew Pierce, Pleasant Hill

A: I have not heard about this problem from anyone else, at least so far. These signs should be good for six to 10 years before needing to be upgraded.

Q: Rather than discarding string lights, please let your readers know that they can be disposed of as e-waste.

There will be a free e-waste drop-off and Goodwill truck fundraiser for Westmont’s Theatre Arts boosters on Saturday, Jan. 29 (9 a.m.- 2 p.m.) at 4805 Westmont Ave., Campbell.

Elizabeth Ward, Campbell

A: Thanks for the tip.

Look for Gary Richards at Facebook.com/mr.roadshow, or contact him at mrroadshow@bayareanewsgroup.com or 408-920-5335.",https://www.mercurynews.com/2021/12/31/mr-roadshow-tesla-says-no-more-video-games-while-driving/
Tesla and My Other Investing Mistakes of 2021,2021-12-31T13:03:00Z,Error fetching full content.,https://www.wsj.com/articles/tesla-and-my-other-investing-mistakes-of-2021-11640908216
How Will Tesla Stock Do in 2022? Watch Its EV Deliveries.,2021-12-31T09:15:00Z,Error fetching full content.,https://www.barrons.com/articles/tesla-stock-deliveries-outlook-2022-51640898832
"Pre-Market Movers: AMD rises, Peloton and Tesla Dip, Exxon and Pfizer on Watch",2021-12-31T05:00:00Z,Error fetching full content.,https://www.investing.com/news/stock-market-news/premarket-movers-amd-rises-peloton-and-tesla-dip-exxon-and-pfizer-on-watch-2728004
Tesla recalls some model 3 and model S vehicles in China,2021-12-31T05:00:00Z,Error fetching full content.,https://www.investing.com/news/stock-market-news/tesla-recalls-some-model-3-and-model-s-vehicles-in-china-2727918
Tesla recalls almost half a million electric cars over safety issues,2021-12-31T05:00:00Z,Error fetching full content.,https://www.reuters.com/business/autos-transportation/tesla-recalls-over-475000-electric-vehicles-2021-12-30/
"Tesla broke labor laws by telling workers not to discuss pay, NLRB claims",2022-12-31T21:17:39Z,"Tesla’s accused of violating national labor laws by allegedly telling employees at its Orlando, Florida location not to talk about pay and working conditions, as first reported by Bloomberg . In a complaint filed in September , the National Labor Relations Board’s (NLRB) regional director in Tampa claims Telsa “told employees not to complain to higher level managers about their pay or other conditions of employment” and said “not to discuss their pay with other persons.”

The complaint goes on to accuse Tesla of instructing employees not to discuss the hiring, suspension, or termination of employees with others. These incidents occurred from December 2021 to January 2022, the complaint alleges, and violates laws that prevent companies from “interfering with, restraining and coercing employees in the exercise of rights guaranteed” by the NLRB Act. In a statement to Bloomberg, NLRB spokesperson Kayla Blado says a judge will hear the arguments laid out by the complaint during a February hearing.",https://www.theverge.com/2022/12/31/23533743/tesla-florida-workers-pay-working-conditions-nlrb
Tesla's New Year offers for car buyers in China. Details here,2022-12-31T18:30:00Z,"On the occasion of New Year 2023, Tesla Inc has come up with exclusive incentive offers for its vehicle buyers. These offers are aimed at popping up sales in China, according to Bloomberg news.

The company is offering Model 3 sedan and Model Y sport utility vehicle buyers as much as 10,000 yuan ($1,450) if they take delivery by February 28, according to Tesla’s website.

In addition, the carmaker is also extending a 6,000-yuan subsidy it started offering in early December, and the other 4,000-yuan subsidy tied to purchasing insurance through Tesla was first introduced in November, as per Bloomberg reports.

Concerns about demand in China contributed to Tesla shares plunging 37% in December, the most dismal month in what also was the stock’s worst-ever year. While the automaker is expected to announce record quarterly deliveries in early January, it’s already ruled out meeting its objective to grow by 50% for the year.

Tesla also offered discounts in the US to close out the year, first dangling $7,500 off just the Model 3 and Y, then extending that offer to the more expensive Model S and X.

Meanwhile, Tesla CEO Elon Musk advised the staff not to be ""bothered by stock market craziness"" after the company's shares dropped over 70% this year due to concerns about waning demand of electric vehicles and Musk's distraction from running Twitter.

He opined that Tesla will eventually be the most valuable company on the planet in an email to staff that was sent on Wednesday and reviewed by Reuters. Musk also urged staff to increase deliveries at the end of this quarter after the automaker provided discounts on its cars in China and the US.",https://www.livemint.com/companies/news/teslas-new-year-offers-for-car-buyers-in-china-details-here-11672537315341.html
Tesla Is Down 62%: Is This Canadian EV Parts Company Better?,2022-12-31T15:30:00Z,"Tesla (NASDAQ:TSLA), once one of the most hyped stocks in the world, is down 69% for the year. Thanks to founder Elon Musk’s controversial Twitter acquisition, investors have lost faith that TSLA stock will rise. In order to pay Twitter’s bills, Musk has had to sell copious amounts of Tesla stock. At this point, he has sold at least $23 billion worth of TSLA shares, and the number just keeps growing. After his recent $3.95 billion stock sale, Musk promised that no further sales would be forthcoming, but that hasn’t stopped him from in the past. In August, after closing a $6.88 sale, Musk was asked whether he would stop selling, and he said “yes.”

“Yes. In the (hopefully unlikely) event that Twitter forces this deal to close and some equity partners don’t come through, it is important to avoid an emergency sale of Tesla stock.” Elon Musk

At this point, Tesla stock is looking pretty risky. It will find a bottom at some point, but as long as Musk keeps on selling, the bottom may be a ways off, which leads naturally to the question: is there a better electric vehicle (EV) stock to bet your money on?

Tesla isn’t the only EV company in the world, and some of its competitors are pretty good. In this article I’ll be looking at a Canadian company that, while not being a true EV company, does have an interesting business in EV parts.

Magna International

Magna International (TSX:MG) is a Canadian car parts company that recently got into the EV parts business by partnering with the South Korean company LG. The Joint Venture that the companies launched is called LG Magna E-Powertrain. It manufactures a variety of electric car parts, including the following:

Electric motors

Inverters

On-board chargers

Integrated systems

In general, LG-Magna’s solutions provide the components that EVs need under the hood, leaving manufacturers free to focus on big-picture design decisions.

Why it could be better than Tesla

Magna International certainly isn’t going to grow like Tesla has in recent years, but it might be better in the sense of being safer.

In the investing world, there’s a concept known as “margin of safety,” which refers to how much a person can potentially lose when they make an investment. If a company owns $1 per share (with no debt), and there’s nothing that could cause that $1 to go away, then the investor should theoretically never see their holdings fall below $1. If it were to do so, then we’d have a violation of the law of one price, which says that two identical things should trade for the same price.

Magna International arguably has a margin of safety. It trades at 0.44 times sales and 1.59 times book value. If Magna fell 37%, it would be trading at exactly book value. It’s already trading for less than a year’s worth of sales. Based on what Magna owns and earns, its stock should not go too much lower than its current price. This is simplifying a little, because an increase in debt, or higher interest rates, could cause book value to be reduced. Magna is not really 100% safe. But it does look like it’s safer, in valuation terms, than a company like Tesla that trades at 10 times book value.",https://www.fool.ca/2022/12/31/tesla-is-down-62-is-this-canadian-ev-parts-company-better/
"Between new rivals and a distracted boss, Tesla suffers on Wall Street",2022-12-31T12:36:17Z,Error fetching full content.,https://www.rawstory.com/between-new-rivals-and-a-distracted-boss-tesla-suffers-on-wall-street/
Elon Musk thinks Greta Thunberg is 'cool' after her Twitter spat with Andrew Tate,2022-12-31T12:13:00Z,"Elon Musk said he thought Greta Thunberg was ""cool"" in a tweet on Friday.

The Tesla CEO was responding to a satirical article about Thunberg by The Babylon Bee.

His comments came after the environmental campaigner's Twitter spat with influencer Andrew Tate.

Elon Musk has waded into the social media spat between environmental activist Greta Thunberg and controversial influencer and kickboxer Andrew Tate.

The Tesla CEO tweeted on Friday that the ""sheer amount of brand awareness achieved by Greta within a few years is astounding,"" in a response to a satirical Babylon Bee article called ""New Greta Thunberg Thermostat Scowls At You When You Turn The Heat Up.""

""I think she's cool tbh,"" Musk added.

His comments follow Thunberg's response to Tate's taunts about his car collection earlier this week.

The influencer, who has made misogynistic comments online, asked Thunberg for her email address so he could send a ""complete list"" of his 33 cars ""and their respective enormous emissions.""

She told Tate he could contact her at ""smalldickenergy@getalife.com.""

Thunberg's tweet has had 3.7 million likes, making it one of the most popular ever.

Related stories

Tate and his brother Tristan were arrested in Romania on Thursday in connection with allegations of human trafficking and rape, which they deny, BBC News reported. They and two Romanians will be detained for 30 days.

Musk's comments could be seen as a reaction to a suggestion this week by economist Paul Krugman that Musk's tack to the political right has put him at odds with Tesla's core customer base of wealthy, environmentally conscious liberals. Musk has ""gone full MAGA, turning off exactly the people who might buy his cars,"" Krugman tweeted.

Meanwhile, Tesla shares have lost almost two thirds of their value, or more than $700 billion, this year after the stock peaked in November 2021.

Musk's focus on ""fixing"" Twitter since he took control in late October has rattled some investors' confidence.

Some pleaded with the CEO to let someone else run Twitter and concentrate on Tesla, said Ross Gerber, head of Gerber Kawasaki Wealth and Investment Management and a Tesla shareholder, on a Twitter Space on December 20.

Analysts have also said that Twitter is distracting Musk from Tesla, while his politicized tweets have damaged the EV maker's brand as well.

Musk and Tesla didn't immediately respond to request for comment from Insider.",https://www.businessinsider.in/tech/news/elon-musk-thinks-greta-thunberg-is-cool-after-her-twitter-spat-with-andrew-tate/articleshow/96647679.cms
"Tesla driver found sleeping at the wheel as car reached 70 mph on highway, report says",2022-12-31T12:08:45Z,"Tesla driver found sleeping at the wheel as car reached 70 mph on highway, report says

Tesla driver found sleeping at the wheel as car reached 70 mph on highway, report says

A driver fell asleep while his Tesla car was using its autopilot assistance system on a German highway.

Police tried to stop the driver as the car reached up to 70 mph, The Times of London reported.

Police spent 15 minutes trying to wake him. He had his license confiscated pending an investigation.

German police stopped a Tesla driver who fell asleep at the wheel with the car's Autopilot assistance system on, according to The Times of London.

The car reached close to 70 mph on the highway in Bavaria, Germany, while the 45-year-old driver continued to snooze, the newspaper reported.

Police spent close to 15 minutes unsuccessfully trying to wake the driver by honking their horn and signaling him to stop, The Times said.

ADVERTISEMENT

The Upper Franconia Police Directorate first suspected the car was on autopilot when it maintained a constant distance from the police patrol vehicle, which was traveling at 110 kmh (68.3 mph), according to the newspaper.

""The officers noticed that the Tesla driver was leaning back in his seat with his eyes closed and his hands were not on the steering wheel,"" police said, per The Times. ""This reinforced the suspicion that he had let the autopilot take over and had fallen asleep.""

Police said he eventually woke up and pulled over, showing ""drug-related symptoms,"" The Times reported.

The newspaper said that police found a steering wheel weight in the footwell of the vehicle, a device that mimics the weight of hands on the wheel, allowing a driver to take their hands off and continue to drive. The device overrides Tesla's safety feature.

The driver had his license confiscated pending an investigation on a charge of endangering road traffic, per The Times.

ADVERTISEMENT

Elon Musk, Tesla's CEO, has championed the car company's Autopilot assistance system. Last December, he said Tesla doesn't get ""rewarded"" for the people Autopilot saves.

However, Tesla vehicles have been the focus of several special crash investigations opened by the National Highway Traffic Safety Administration (NHTSA), Reuters reported.

NHTSA has opened 41 special crash investigations since 2016 involving Tesla cars where advanced driver assistance systems, such as Autopilot, were believed to have been used, according to Reuters.

Insider previously reported that vehicles using Tesla's Autopilot software were involved in 273 crashes in the US from July 2021 to May 2022.

More than a dozen fatal crashes in the US have involved automated driver assist systems, Dailymail.com reported last month.

Read the original article on Business Insider",https://ca.finance.yahoo.com/news/tesla-driver-found-sleeping-wheel-120845179.html
